date,open,high,low,close,volume,change
1/15/2016,429.1,430.1,364.7,372.3,268140,0.152565136
1/14/2016,432.2,433.7,427,429.1,46170,0.007224423
1/13/2016,445,443.7,420.4,432.2,92040,0.029615919
1/12/2016,447.7,448.4,443.1,445,44590,0.006067416
1/11/2016,446.2,451.1,441.8,447.7,56590,-0.003350458
1/10/2016,448.3,448.9,438.6,446.2,44460,0.00470641
1/9/2016,452.9,454.5,444.9,448.3,39810,0.010260986
1/8/2016,457,462.9,446.5,452.9,91310,0.009052771
1/7/2016,430.8,457.5,428.5,457,130200,-0.057330416
1/6/2016,431.2,432.1,425,430.8,43430,0.000928505
1/5/2016,433.3,435.3,428.9,431.2,45030,0.00487013
1/4/2016,430.7,435.3,428.6,433.3,53010,-0.006000462
1/3/2016,433.7,434.1,423.1,430.7,54830,0.006965405
1/2/2016,434,437.4,430.7,433.7,33570,0.000691722
1/1/2016,430,438,425.9,434,46970,-0.00921659
12/31/2015,427.1,433.1,417.1,430,65210,-0.006744186
12/30/2015,431.9,435,420.8,427.1,68270,0.011238586
12/29/2015,421.8,433.6,419.3,431.9,70650,-0.023385043
12/28/2015,422.4,429.9,417.1,421.8,68350,0.001422475
12/27/2015,415.4,425.5,406.1,422.4,67580,-0.01657197
12/26/2015,454,456.5,400.5,415.4,208580,0.092922484
12/25/2015,453,457.4,449.5,454,42390,-0.002202643
12/24/2015,442.4,460.6,441.8,453,79600,-0.023399558
12/23/2015,437,444.8,434.3,442.4,63250,-0.012206148
12/22/2015,437.6,443.2,433.3,437,65790,0.001372998
12/21/2015,441.8,445.5,424,437.6,121990,0.009597806
12/20/2015,461.2,462.8,431.1,441.8,121530,0.043911272
12/19/2015,463.2,466,452.3,461.2,61310,0.004336513
12/18/2015,455.5,466.1,453.5,463.2,83410,-0.016623489
12/17/2015,454,458.4,447.3,455.5,64580,-0.003293085
12/16/2015,462.6,465.2,437.4,454,185220,0.018942731
12/15/2015,442,464.2,440.7,462.6,107060,-0.044530912
12/14/2015,434.7,449.5,428.8,442,218920,-0.016515837
12/13/2015,432.3,441,420.8,434.7,64140,-0.005521049
12/12/2015,449.8,467.7,403.7,432.3,211440,0.040481147
12/11/2015,415.5,453.4,413.7,449.8,175060,-0.076256114
12/10/2015,416,420.4,409.5,415.5,71660,0.001203369
12/9/2015,410.7,424.6,403.3,416,147360,-0.012740385
12/8/2015,394.3,411.1,388,410.7,74360,-0.039931824
12/7/2015,393.4,398.7,381.7,394.3,96750,-0.002282526
12/6/2015,386.7,402.2,382.6,393.4,131860,-0.017031012
12/5/2015,361.7,390.3,361.5,386.7,115200,-0.064649599
12/4/2015,360.3,364,354.3,361.7,60550,-0.003870611
12/3/2015,360,371.4,355.5,360.3,87230,-0.000832639
12/2/2015,361.8,363.4,347.2,360,92450,0.005
12/1/2015,378,379,353.7,361.8,111910,0.044776119
11/30/2015,370.8,382.6,367.9,378,129770,-0.019047619
11/29/2015,355.8,372.8,354.5,370.8,67370,-0.040453074
11/28/2015,359.5,360.1,350.5,355.8,56170,0.010399101
11/27/2015,353.7,363.9,345.1,359.5,103480,-0.016133519
11/26/2015,327.5,368.9,327.4,353.7,211380,-0.074074074
11/25/2015,318.4,330,315.7,327.5,77680,-0.02778626
11/24/2015,322.1,323.3,315.5,318.4,50660,0.011620603
11/23/2015,322.8,325,319.9,322.1,42730,0.002173238
11/22/2015,324.7,326.9,319.4,322.8,36750,0.005885998
11/21/2015,321.1,328.4,318.4,324.7,45000,-0.011087157
11/20/2015,325,327.1,309.5,321.1,109990,0.012145749
11/19/2015,335.9,335.6,323.4,325,86380,0.033538462
11/18/2015,333.9,337.4,329.4,335.9,78360,-0.005954153
11/17/2015,330.2,342.9,328.1,333.9,98250,-0.011081162
11/16/2015,317.5,332,314.1,330.2,87140,-0.038461538
11/15/2015,331.8,334.8,314.2,317.5,88320,0.04503937
11/14/2015,333.8,369.8,326.4,331.8,71110,0.006027728
11/13/2015,333.9,341.8,323.9,333.8,97250,0.000299581
11/12/2015,304.7,346.1,306.1,333.9,164610,-0.087451333
11/11/2015,336.7,341.8,292.4,304.7,263960,0.105021332
11/10/2015,380.2,381.4,323.2,336.7,210290,0.129195129
11/9/2015,371.6,385.1,360.2,380.2,125540,-0.022619674
11/8/2015,385.1,389.8,365.5,371.6,94360,0.036329386
11/7/2015,369.8,391.8,369,385.1,103030,-0.03972994
11/6/2015,382.7,396.4,348.8,369.8,255280,0.034883721
11/5/2015,400.9,447.2,366.1,382.7,302950,0.047556833
11/4/2015,396.5,492.8,368.6,400.9,517730,-0.010975306
11/3/2015,359.3,416.8,354.6,396.5,421990,-0.093820933
11/2/2015,323,365.8,319.8,359.3,223100,-0.10102978
11/1/2015,311.2,324.3,304.7,323,73710,-0.036532508
10/31/2015,327.1,333.3,304.6,311.2,105830,0.051092545
10/30/2015,313.6,334.9,310.8,327.1,156490,-0.041271782
10/29/2015,303.5,318.5,300.2,313.6,138920,-0.032206633
10/28/2015,294.7,307.5,294,303.5,116410,-0.028995058
10/27/2015,285.1,298.4,285.1,294.7,105870,-0.032575501
10/26/2015,287.9,287.6,279.6,285.1,73210,0.009821115
10/25/2015,282.6,295.6,281.8,287.9,113900,-0.01840917
10/24/2015,276.9,283,277,282.6,60130,-0.020169851
10/23/2015,274.4,279.8,273.2,276.9,69320,-0.00902853
10/22/2015,267.1,278.7,266.8,274.4,93150,-0.026603499
10/21/2015,269.8,272.2,263.5,267.1,59640,0.010108574
10/20/2015,263.8,272.1,262.7,269.8,75400,-0.022238695
10/19/2015,261.7,266,259.9,263.8,58170,-0.007960576
10/18/2015,269.6,272.4,259.5,261.7,52270,0.030187237
10/17/2015,262.9,275.4,261.7,269.6,113840,-0.024851632
10/16/2015,254.4,267.3,253.9,262.9,95180,-0.032331685
10/15/2015,252.3,256.8,251.2,254.4,60640,-0.008254717
10/14/2015,248.8,255.1,248.3,252.3,69580,-0.013872374
10/13/2015,245.4,251.2,243.1,248.8,74880,-0.013665595
10/12/2015,247.6,248,244.6,245.4,40390,0.008964955
10/11/2015,245.4,248.3,244.5,247.6,41430,-0.008885299
10/10/2015,244,245.9,242.9,245.4,38960,-0.005704971
10/9/2015,242.6,244.6,241.3,244,40570,-0.005737705
10/8/2015,243,244.8,241.6,242.6,44150,0.001648805
10/7/2015,246.1,247.3,241.6,243,62600,0.012757202
10/6/2015,240.1,247.6,239.4,246.1,78840,-0.024380333
10/5/2015,238.3,240.5,236.4,240.1,61240,-0.007496876
10/4/2015,238.6,277.6,237.5,238.3,31850,0.001258917
10/3/2015,236.7,239.5,236.1,238.6,43310,-0.007963118
10/2/2015,237.1,238.4,235.1,236.7,47940,0.001689903
10/1/2015,235.9,238.7,234.7,237.1,52880,-0.005061156
9/30/2015,236.7,237.8,234.4,235.9,50520,0.003391267
9/29/2015,238.9,240.4,234.8,236.7,57300,0.009294466
9/28/2015,232.5,240.4,232.4,238.9,64280,-0.026789452
9/27/2015,234.3,234.8,231.8,232.5,36140,0.007741935
9/26/2015,235,235.7,232.7,234.3,40290,0.002987623
9/25/2015,233.8,237.6,232.7,235,61580,-0.005106383
9/24/2015,229.9,235.8,229.6,233.8,72120,-0.016680924
9/23/2015,230,232.2,228.5,229.9,43600,0.000434972
9/22/2015,226.3,233.2,224.1,230,71550,-0.016086957
9/21/2015,231.1,231.6,225,226.3,53430,0.021210782
9/20/2015,231.1,232.7,229.9,231.1,33150,0
9/19/2015,232.2,233.4,230.2,231.1,34470,0.004759844
9/18/2015,232.7,234.7,230.6,232.2,53170,0.002153316
9/17/2015,228.6,235.2,227.9,232.7,56060,-0.017619252
9/16/2015,229.5,230.9,225.1,228.6,51910,0.003937008
9/15/2015,229.9,242.8,228,229.5,49520,0.001742919
9/14/2015,230.2,232.6,226,229.9,61100,0.001304915
9/13/2015,235.6,236.2,228.3,230.2,51600,0.023457863
9/12/2015,239.9,240.3,233.3,235.6,43770,0.018251273
9/11/2015,238.1,241,237.4,239.9,45770,-0.007503126
9/10/2015,237.4,240.6,234.3,238.1,60540,-0.002939941
9/9/2015,243.2,244.3,236.5,237.4,69260,0.02443134
9/8/2015,239.6,246.4,239.2,243.2,76350,-0.014802632
9/7/2015,239.9,242.7,237.5,239.6,57190,0.001252087
9/6/2015,233.7,243.6,234.7,239.9,66270,-0.025844102
9/5/2015,230.3,235.6,228.3,233.7,48280,-0.014548567
9/4/2015,226.2,231.1,225.8,230.3,61760,-0.017802866
9/3/2015,228.6,229.6,225.4,226.2,54150,0.01061008
9/2/2015,227.2,230.6,225.6,228.6,58770,-0.006124234
9/1/2015,229.5,231.4,225.8,227.2,66540,0.010123239
8/31/2015,228.4,231.8,224.2,229.5,54510,-0.004793028
8/30/2015,228.5,232.3,225.4,228.4,39810,0.000437828
8/29/2015,231.6,233.1,226.4,228.5,43740,0.01356674
8/28/2015,222.7,234.8,219.6,231.6,90660,-0.038428325
8/27/2015,225,228.4,222,222.7,60250,0.010327795
8/26/2015,220.5,230.7,218.8,225,92810,-0.02
8/25/2015,211.4,226.6,196.3,220.5,190790,-0.041269841
8/24/2015,226.8,228.4,207.8,211.4,196700,0.072847682
8/23/2015,229.5,232.7,224.3,226.8,48840,0.011904762
8/22/2015,232.4,235.1,221,229.5,74210,0.012636166
8/21/2015,234.7,236.3,230.5,232.4,57650,0.00989673
8/20/2015,226,238,225.5,234.7,90980,-0.037068598
8/19/2015,246.7,247.9,214.3,226,245820,0.09159292
8/18/2015,257.1,257.5,245.7,246.7,94500,0.042156465
8/17/2015,257.1,259.9,252.9,257.1,47880,0
8/16/2015,260.5,261.9,254.6,257.1,69040,0.013224426
8/15/2015,265,266.5,259.4,260.5,38910,0.017274472
8/14/2015,263.4,267.2,260.2,265,52330,-0.006037736
8/13/2015,267.7,268.4,261.3,263.4,56490,0.016324981
8/12/2015,269,271.5,263.7,267.7,56730,0.004856182
8/11/2015,263.3,269.9,261.4,269,51360,-0.021189591
8/10/2015,263.9,266.6,260.5,263.3,48570,0.002278769
8/9/2015,258.6,266.8,258.6,263.9,57480,-0.020083365
8/8/2015,277.9,278.9,257.4,258.6,82540,0.074632637
8/7/2015,278,279.6,274.3,277.9,42810,0.000359842
8/6/2015,281.7,282,276.5,278,33260,0.013309353
8/5/2015,284.3,285.5,280.5,281.7,38290,0.009229677
8/4/2015,281.6,285.7,279.6,284.3,44840,-0.00949701
8/3/2015,281.4,285,278.9,281.6,45890,-0.000710227
8/2/2015,280.5,282.5,275.9,281.4,35670,-0.003198294
8/1/2015,283.7,284.5,276.3,280.5,39430,0.0114082
7/31/2015,287,288.7,280.8,283.7,49210,0.011632006
7/30/2015,288.4,289.9,284.9,287,44790,0.004878049
7/29/2015,293.7,294.7,286.9,288.4,50670,0.018377254
7/28/2015,293,296.7,291.7,293.7,49070,-0.002383384
7/27/2015,291.8,295.8,285.4,293,69710,-0.004095563
7/26/2015,288.7,293.3,286.8,291.8,30990,-0.010623715
7/25/2015,288.4,291.2,284.7,288.7,41650,-0.001039141
7/24/2015,275.5,289.8,274.3,288.4,74360,-0.044729542
7/23/2015,276.5,277.9,274.5,275.5,35660,0.003629764
7/22/2015,275.1,277.4,273.1,276.5,41970,-0.005063291
7/21/2015,277.7,281,274.2,275.1,49050,0.009451109
7/20/2015,273.2,278.9,271.8,277.7,46600,-0.016204537
7/19/2015,274,277.1,271.9,273.2,30200,0.002928258
7/18/2015,279.6,282.5,243.2,274,55340,0.020437956
7/17/2015,276.6,280.8,271.2,279.6,62120,-0.010729614
7/16/2015,283.4,290.8,273.3,276.6,121320,0.024584237
7/15/2015,287,292.9,283.2,283.4,59580,0.012702893
7/14/2015,290.4,297,285.2,287,60620,0.01184669
7/13/2015,310.4,310.9,276.9,290.4,146850,0.068870523
7/12/2015,292,315.9,291.3,310.4,120700,-0.059278351
7/11/2015,283.6,298.8,282.3,292,46490,-0.028767123
7/10/2015,269.1,297.9,266.9,283.6,117170,-0.05112835
7/9/2015,268.6,272.3,265.1,269.1,48390,-0.001858045
7/8/2015,266.2,273.6,263.2,268.6,45290,-0.00893522
7/7/2015,269.1,271.3,263.2,266.2,41610,0.010894065
7/6/2015,270.1,277.5,266.5,269.1,90580,0.003716091
7/5/2015,260.5,274.1,257.6,270.1,48450,-0.035542392
7/4/2015,255.4,261.1,253.4,260.5,32950,-0.019577735
7/3/2015,254.9,256.7,252.4,255.4,36580,-0.001957713
7/2/2015,257.6,261.3,253.1,254.9,45010,0.010592389
7/1/2015,264.1,265,254.4,257.6,66940,0.025232919
6/30/2015,257,268.7,255.4,264.1,116530,-0.026883756
6/29/2015,248.9,257.5,248,257,92640,-0.03151751
6/28/2015,250.7,251.6,246.6,248.9,39890,0.00723182
6/27/2015,242.9,251.6,241.8,250.7,54700,-0.031112884
6/26/2015,242.6,243.5,240.1,242.9,37620,-0.001235076
6/25/2015,240.6,243.6,239.3,242.6,40360,-0.008244023
6/24/2015,243.8,244.5,239.1,240.6,47110,0.013300083
6/23/2015,247.5,247.7,242.3,243.8,38430,0.015176374
6/22/2015,244.1,248.6,243.2,247.5,47590,-0.013737374
6/21/2015,245,246,240.9,244.1,25150,0.003687014
6/20/2015,244.1,246.6,238.7,245,51280,-0.003673469
6/19/2015,248.4,250.8,243.6,244.1,84700,0.017615731
6/18/2015,247.4,251.9,242.5,248.4,78140,-0.004025765
6/17/2015,249.8,258.5,245.1,247.4,121620,0.009700889
6/16/2015,237,254.1,235.7,249.8,122470,-0.051240993
6/15/2015,233.8,238.6,233.3,237,63470,-0.01350211
6/14/2015,232.5,235.5,232.1,233.8,32900,-0.005560308
6/13/2015,230.5,233.1,229,232.5,38010,-0.008602151
6/12/2015,229.9,231.6,229.3,230.5,40750,-0.002603037
6/11/2015,228.8,230.6,228.5,229.9,38000,-0.004784689
6/10/2015,229.6,230.4,227.8,228.8,41640,0.003496503
6/9/2015,228.6,231.4,227.5,229.6,54840,-0.004355401
6/8/2015,223.5,229.9,223,228.6,74150,-0.022309711
6/7/2015,224.7,226.4,222.2,223.5,40480,0.005369128
6/6/2015,225.3,225.8,223.5,224.7,22470,0.002670227
6/5/2015,224.2,226.4,222.1,225.3,56460,-0.004882379
6/4/2015,225.6,226.7,223.5,224.2,44060,0.006244425
6/3/2015,225.7,227.9,223.7,225.6,54350,0.000443262
6/2/2015,223.1,227.4,222.3,225.7,60810,-0.011519716
6/1/2015,229.8,231.8,221,223.1,87060,0.030031376
5/31/2015,233.2,234,229.1,229.8,39000,0.014795474
5/30/2015,237,237.1,231.6,233.2,41630,0.016295026
5/29/2015,237.3,237.9,235.1,237,38920,0.001265823
5/28/2015,237.3,238.4,236.2,237.3,35750,0
5/27/2015,237.8,238.9,235.9,237.3,48030,0.002107038
5/26/2015,237.4,239,235.6,237.8,37080,-0.001682086
5/25/2015,241,241.8,235.8,237.4,26390,0.01516428
5/24/2015,238.9,242.4,237.5,241,30260,-0.008713693
5/23/2015,240.4,241.7,238.1,238.9,36030,0.006278778
5/22/2015,235.4,242,234.6,240.4,74110,-0.020798669
5/21/2015,234,236.6,233.6,235.4,42940,-0.005947324
5/20/2015,232,235.2,231.5,234,49690,-0.008547009
5/19/2015,232.6,234.5,231.3,232,40940,0.002586207
5/18/2015,236.3,237.1,231.5,232.6,53140,0.015907137
5/17/2015,236.2,237.8,235.4,236.3,28430,-0.000423191
5/16/2015,237.2,237.8,234.6,236.2,27050,0.0042337
5/15/2015,236.9,238.8,235.5,237.2,46030,-0.001264755
5/14/2015,236.4,239.2,232.4,236.9,71020,-0.002110595
5/13/2015,241.6,243.9,234.1,236.4,84430,0.021996616
5/12/2015,241.8,243,239.2,241.6,40080,0.000827815
5/11/2015,240,243.9,238.9,241.8,57170,-0.007444169
5/10/2015,241.4,244.8,238.2,240,44000,0.005833333
5/9/2015,243.7,247.9,238.5,241.4,62790,0.009527755
5/8/2015,237.7,247,235.8,243.7,87500,-0.024620435
5/7/2015,230,240.3,228.3,237.7,91050,-0.032393774
5/6/2015,235.8,237.1,228.2,230,103660,0.025217391
5/5/2015,239,239.6,231.8,235.8,77870,0.013570823
5/4/2015,240,243.2,237.4,239,69120,0.0041841
5/3/2015,235.3,243.6,233.8,240,55720,-0.019583333
5/2/2015,233.2,236.4,231.7,235.3,37080,-0.008924777
5/1/2015,235.8,239.4,232.4,233.2,60140,0.011149228
4/30/2015,225.4,240,224.7,235.8,112240,-0.044105174
4/29/2015,225.8,227.2,222.3,225.4,60890,0.001774623
4/28/2015,229,229.9,222,225.8,65970,0.014171833
4/27/2015,218.7,242.6,216.6,229,123410,-0.044978166
4/26/2015,226.1,226.7,214.1,218.7,100770,0.033836305
4/25/2015,231.1,232.3,223.1,226.1,43780,0.022114109
4/24/2015,235.4,236.6,229.1,231.1,69780,0.018606664
4/23/2015,233.8,236.1,232.6,235.4,42450,-0.006796941
4/22/2015,233.7,238.4,231.8,233.8,77560,-0.000427716
4/21/2015,224.2,235.3,223.3,233.7,68350,-0.040650407
4/20/2015,223,226.7,221.6,224.2,44870,-0.005352364
4/19/2015,223.4,226.9,222,223,35500,0.001793722
4/18/2015,222.6,224.5,220.6,223.4,36540,-0.003581021
4/17/2015,228,229.3,220.6,222.6,66920,0.02425876
4/16/2015,223,229.5,222.9,228,84890,-0.021929825
4/15/2015,218,223.6,217.1,223,77230,-0.022421525
4/14/2015,223.6,224.7,214.3,218,115190,0.025688073
4/13/2015,235.9,236.8,220.4,223.6,105150,0.055008945
4/12/2015,236.5,237.5,232.3,235.9,33030,0.002543451
4/11/2015,234.7,240,233.1,236.5,51990,-0.007610994
4/10/2015,243.3,244.1,231.3,234.7,100200,0.036642522
4/9/2015,244.6,246.2,237.6,243.3,69190,0.005343198
4/8/2015,253,254.3,242.6,244.6,102650,0.034341783
4/7/2015,255,255.6,250.1,253,44790,0.007905138
4/6/2015,259.6,261.5,252.3,255,45930,0.018039216
4/5/2015,252.9,260.3,250.6,259.6,43830,-0.025808937
4/4/2015,254.5,255.2,250.3,252.9,30720,0.006326611
4/3/2015,252.6,256.5,251.3,254.5,71740,-0.007465619
4/2/2015,246.2,254.9,244.3,252.6,81370,-0.0253365
4/1/2015,244.1,247.7,239.6,246.2,67080,-0.008529651
3/31/2015,246.8,248.7,241.2,244.1,75330,0.011061041
3/30/2015,242.1,248.8,236.6,246.8,85330,-0.01904376
3/29/2015,252,252.8,238.9,242.1,77540,0.040892193
3/28/2015,247.2,254.3,246.3,252,55060,-0.019047619
3/27/2015,248,250.1,244.5,247.2,62560,0.003236246
3/26/2015,246.4,254.7,243.5,248,89470,-0.006451613
3/25/2015,246.7,249.2,234.8,246.4,131440,0.001217532
3/24/2015,265.5,267,242.7,246.7,151090,0.076205918
3/23/2015,268.6,271,259.4,265.5,81450,0.011676083
3/22/2015,259.7,270.4,259,268.6,56630,-0.033134773
3/21/2015,261.8,263.3,254,259.7,51650,0.008086253
3/20/2015,260.9,264.7,257.9,261.8,52830,-0.003437739
3/19/2015,255.9,264.8,247,260.9,180690,-0.019164431
3/18/2015,285.4,285.6,248.2,255.9,206740,0.115279406
3/17/2015,290.4,292.5,283.3,285.4,65010,0.017519271
3/16/2015,284.9,294,284.8,290.4,66340,-0.018939394
3/15/2015,281.6,286.4,280.4,284.9,39460,-0.011583012
3/14/2015,287.2,288.4,279.3,281.6,75720,0.019886364
3/13/2015,293.9,294.9,286.1,287.2,97340,0.023328691
3/12/2015,295.6,297,290.8,293.9,107320,0.00578428
3/11/2015,291.4,297.7,288.9,295.6,79980,-0.01420839
3/10/2015,290,301,288.1,291.4,158180,-0.004804393
3/9/2015,274.5,293.3,273.8,290,151770,-0.053448276
3/8/2015,274.9,278.8,271.3,274.5,50400,0.001457195
3/7/2015,272.6,278.3,269.4,274.9,60720,-0.008366679
3/6/2015,275.2,278,269,272.6,98800,0.009537784
3/5/2015,271.9,280.8,262.8,275.2,123640,-0.011991279
3/4/2015,280.6,284.5,265.9,271.9,139000,0.031997058
3/3/2015,273.8,287.1,266.1,280.6,164820,-0.024233785
3/2/2015,257.9,274.8,256.1,273.8,81090,-0.058071585
3/1/2015,254.1,260.6,244.8,257.9,51330,-0.014734393
2/28/2015,253.5,255.4,248.7,254.1,39410,-0.002361275
2/27/2015,236.5,258.7,235.7,253.5,167810,-0.067061144
2/26/2015,237.3,238.2,233.5,236.5,50870,0.003382664
2/25/2015,238.9,239.6,234.6,237.3,38100,0.00674252
2/24/2015,238.8,240.3,235.5,238.9,45030,-0.000418585
2/23/2015,235.7,240.1,231.3,238.8,62670,-0.012981575
2/22/2015,244.4,246.5,232.7,235.7,75700,0.036911328
2/21/2015,244.5,247.3,242.6,244.4,42950,0.000409165
2/20/2015,241.9,247.8,238.8,244.5,83590,-0.010633947
2/19/2015,235.2,244.1,234.9,241.9,66050,-0.027697396
2/18/2015,243.2,245.5,231.7,235.2,99660,0.034013605
2/17/2015,235.8,247.2,232,243.2,116260,-0.030427632
2/16/2015,233.3,240,228,235.8,115470,-0.010602205
2/15/2015,258.6,264.6,226.6,233.3,179140,0.108444063
2/14/2015,236.2,261.3,235.4,258.6,133800,-0.086620263
2/13/2015,221.8,241.6,220.6,236.2,112250,-0.060965284
2/12/2015,218.8,223,217.3,221.8,50110,-0.013525699
2/11/2015,219.7,223.5,217.3,218.8,71730,0.004113346
2/10/2015,220.3,222.2,214.4,219.7,86150,0.002730997
2/9/2015,223.7,225,215.7,220.3,91690,0.0154335
2/8/2015,227.7,230.2,219.5,223.7,29050,0.017881091
2/7/2015,223,231,222.4,227.7,39760,-0.020641195
2/6/2015,216.5,226.2,215.6,223,52520,-0.029147982
2/5/2015,226.6,229.9,214.4,216.5,40640,0.04665127
2/4/2015,227.4,230.7,220.2,226.6,55240,0.00353045
2/3/2015,238.9,247.5,223.9,227.4,63080,0.05057168
2/2/2015,225.3,242.5,220.5,238.9,39020,-0.056927585
2/1/2015,218.5,231.4,209.7,225.3,41160,-0.03018198
1/31/2015,231.8,235.4,216.5,218.5,42150,0.060869565
1/30/2015,234,244.8,227.2,231.8,48230,0.00949094
1/29/2015,236.2,241.5,220.4,234,54490,0.009401709
1/28/2015,263.3,267.7,228.1,236.2,63770,0.114733277
1/27/2015,269.2,276.9,247.3,263.3,50260,0.0224079
1/26/2015,252.1,310.9,251.5,269.2,105710,-0.063521545
1/25/2015,248.2,256.4,241.4,252.1,50190,-0.015470052
1/24/2015,232.2,248.9,229.6,248.2,33240,-0.064464142
1/23/2015,232.7,237,224.8,232.2,38170,0.002153316
1/22/2015,228.2,238.8,225.6,232.7,53710,-0.019338204
1/21/2015,210.6,229.3,207.1,228.2,43180,-0.077125329
1/20/2015,215.9,216.6,203.4,210.6,37480,0.025166192
1/19/2015,210.6,219.5,205.5,215.9,31580,-0.024548402
1/18/2015,199.6,220.7,192.5,210.6,40370,-0.052231719
1/17/2015,206.9,212.6,191.7,199.6,43130,0.036573146
1/16/2015,209.8,222.6,198.7,206.9,62320,0.014016433
1/15/2015,164.9,231.3,164.6,209.8,124670,-0.214013346
1/14/2015,221.3,230.9,157.3,164.9,170680,0.34202547
1/13/2015,269.3,269.1,217.1,221.3,95500,0.216900136
1/12/2015,264.8,273.1,263.3,269.3,25390,-0.016709989
1/11/2015,273.4,278,263.8,264.8,15110,0.032477341
1/10/2015,288,289.3,272,273.4,14730,0.053401609
1/9/2015,282.7,290.6,277.3,288,20930,-0.018402778
1/8/2015,291.3,292.7,279,282.7,20180,0.030420941
1/7/2015,282.3,296.1,280.7,291.3,30670,-0.030895984
1/6/2015,274.8,285.1,271.5,282.3,21940,-0.026567481
1/5/2015,264.7,278.3,262.9,274.8,54990,-0.036754003
1/4/2015,287.1,289.9,255.9,264.7,88770,0.084624103
1/3/2015,315.2,315.8,284.9,287.1,47370,0.097875305
1/2/2015,314.9,316.4,313.1,315.2,14730,-0.000951777
1/1/2015,318.2,321.4,313.5,314.9,12820,0.010479517
