date,open,high,low,close,volume,change
12/31/2014,311.3,319.1,308.9,318.2,20500,-0.021684475
12/30/2014,314.1,316.2,309.3,311.3,22780,0.008994539
12/29/2014,316.5,321.6,308.3,314.1,20360,0.007640879
12/28/2014,315.3,322.8,310.5,316.5,20410,-0.003791469
12/27/2014,330,330.7,312,315.3,21630,0.046622265
12/26/2014,319,332.9,316.4,330,23010,-0.033333333
12/25/2014,322.4,323.4,316.3,319,15390,0.010658307
12/24/2014,335.3,336.3,320.6,322.4,21520,0.040012407
12/23/2014,330.8,339.3,328,335.3,24070,-0.013420817
12/22/2014,322.6,335.3,319.9,330.8,35360,-0.024788392
12/21/2014,330.4,332,320.1,322.6,20670,0.024178549
12/20/2014,317.8,332.6,316,330.4,29920,-0.038135593
12/19/2014,310.3,320.2,306.4,317.8,41710,-0.023599748
12/18/2014,320,325.6,303.4,310.3,60520,0.031260071
12/17/2014,330.2,335.7,314.3,320,61340,0.031875
12/16/2014,345.4,346.5,328.9,330.2,38590,0.046032707
12/15/2014,349.4,351.2,343.6,345.4,22160,0.011580776
12/14/2014,348.2,351.6,344.6,349.4,12340,-0.003434459
12/13/2014,353.4,353.1,343.8,348.2,19540,0.014933946
12/12/2014,347.7,356.4,346,353.4,26850,-0.016129032
12/11/2014,347.9,367.1,337.8,347.7,51080,0.000575209
12/10/2014,352.2,354.1,345.1,347.9,27130,0.012359874
12/9/2014,365,365.4,343.8,352.2,43830,0.036342987
12/8/2014,376.5,377.4,364.6,365,22920,0.031506849
12/7/2014,376.3,377.9,372.5,376.5,8810,-0.000531208
12/6/2014,377.6,380.3,372,376.3,11070,0.00345469
12/5/2014,369.8,379.7,366.4,377.6,29990,-0.02065678
12/4/2014,377,380.4,366.2,369.8,25330,0.019469984
12/3/2014,380.6,384.7,373.6,377,23510,0.009549072
12/2/2014,378.6,384.9,375.4,380.6,25290,-0.005254861
12/1/2014,374.9,383.6,373,378.6,19670,-0.009772847
11/30/2014,376.3,381.1,372.6,374.9,11290,0.003734329
11/29/2014,377.6,389.3,372.2,376.3,83450,0.00345469
11/28/2014,368.8,383.3,358.4,377.6,43020,-0.023305085
11/27/2014,365.4,374.4,364.8,368.8,13850,-0.009219089
11/26/2014,376.4,378.3,364,365.4,23980,0.030103996
11/25/2014,378.9,395.7,370.6,376.4,45320,0.00664187
11/24/2014,365.9,388.7,361.9,378.9,24570,-0.034309844
11/23/2014,352,370.6,352.6,365.9,12410,-0.037988521
11/22/2014,351.8,364.2,350.5,352,12940,-0.000568182
11/21/2014,357.3,358.7,343.8,351.8,23470,0.015633883
11/20/2014,381.4,383,355.1,357.3,21980,0.067450322
11/19/2014,379.2,389.3,374.3,381.4,19870,-0.005768222
11/18/2014,384.7,394.9,372,379.2,27090,0.014504219
11/17/2014,385.6,412.3,378.3,384.7,27600,0.002339485
11/16/2014,374.9,390.4,370.5,385.6,14350,-0.027748963
11/15/2014,396.5,407.3,368,374.9,13330,0.057615364
11/14/2014,428.7,430.2,382,396.5,35730,0.081210593
11/13/2014,432,480.5,390.9,428.7,58200,0.007697691
11/12/2014,365.4,442.7,365.8,432,38530,-0.154166667
11/11/2014,367.1,371,361.9,365.4,15790,0.004652436
11/10/2014,362,374.7,356.6,367.1,22810,-0.013892672
11/9/2014,343.5,362.2,341.8,362,12630,-0.051104972
11/8/2014,341.9,346.3,339.8,343.5,8190,-0.004657933
11/7/2014,347.7,351.6,340.2,341.9,15020,0.016964025
11/6/2014,338,351.1,335.7,347.7,15650,-0.027897613
11/5/2014,328,342,326.5,338,15840,-0.029585799
11/4/2014,324.2,328.8,320.1,328,15120,-0.011585366
11/3/2014,322.5,332.9,321.7,324.2,13430,-0.005243677
11/2/2014,325.4,329.8,319.8,322.5,11900,0.008992248
11/1/2014,337.9,339,320.7,325.4,13770,0.038414259
10/31/2014,344.9,348,336.1,337.9,14000,0.020716188
10/30/2014,335.1,350.4,333.4,344.9,16120,-0.028414033
10/29/2014,351.1,352.8,334.7,335.1,12260,0.047746941
10/28/2014,350.1,355.7,348.3,351.1,9430,-0.002848191
10/27/2014,348.7,356.4,344.9,350.1,10600,-0.003998857
10/26/2014,346.7,356.8,344.2,348.7,11580,-0.005735589
10/25/2014,355.1,356.6,341.5,346.7,14040,0.02422844
10/24/2014,355.8,360.9,351.4,355.1,20030,0.001971276
10/23/2014,378.9,381.1,353.5,355.8,19120,0.064924115
10/22/2014,382.4,383.7,377,378.9,10530,0.009237266
10/21/2014,380.4,388.2,377.4,382.4,9660,-0.005230126
10/20/2014,387.3,387.8,378.4,380.4,10560,0.018138801
10/19/2014,390.9,394.5,383.9,387.3,5330,0.00929512
10/18/2014,380.5,395.7,373.6,390.9,9450,-0.02660527
10/17/2014,379.8,384.8,372.4,380.5,16570,-0.001839685
10/16/2014,393.2,398.8,371.6,379.8,20790,0.035281727
10/15/2014,397.1,397.9,388.2,393.2,22490,0.009918616
10/14/2014,387.3,407.7,385.7,397.1,28870,-0.024678922
10/13/2014,373.2,391.2,366,387.3,23580,-0.036405887
10/12/2014,361.2,374.6,352.3,373.2,11230,-0.032154341
10/11/2014,361.7,370.1,350.5,361.2,13930,0.001384275
10/10/2014,360.9,378.1,353.3,361.7,28410,-0.002211778
10/9/2014,350.9,384.6,347.6,360.9,35590,-0.027708507
10/8/2014,331.6,351.6,325.4,350.9,21770,-0.055001425
10/7/2014,331.5,345.5,321.7,331.6,30170,-0.000301568
10/6/2014,322.9,347.9,303,331.5,41170,-0.025942685
10/5/2014,335.3,344.3,294.9,322.9,29850,0.038401982
10/4/2014,363.5,369.9,327.1,335.3,23040,0.084103788
10/3/2014,375.1,378.2,362.8,363.5,16810,0.031911967
10/2/2014,382.8,385.6,371.2,375.1,14300,0.020527859
10/1/2014,388.2,395.1,381.1,382.8,17730,0.014106583
9/30/2014,376.8,395.2,374.7,388.2,16920,-0.029366306
9/29/2014,379.1,389.3,372.6,376.8,20690,0.006104034
9/28/2014,399,402.3,374.1,379.1,13940,0.052492746
9/27/2014,404.5,407.1,394.7,399,9740,0.013784461
9/26/2014,412.3,416.4,399.7,404.5,12120,0.019283066
9/25/2014,423.8,427.5,409.6,412.3,14630,0.027892311
9/24/2014,436.9,439.2,422.1,423.8,21370,0.030910807
9/23/2014,404.1,445.5,394.8,436.9,17940,-0.075074388
9/22/2014,401.6,410.8,398.6,404.1,13520,-0.006186587
9/21/2014,411.5,415.1,394.5,401.6,10420,0.024651394
9/20/2014,397.7,427.7,387.5,411.5,14290,-0.033535844
9/19/2014,424.3,429.2,386.1,397.7,14970,0.066884586
9/18/2014,461.1,462.3,408.8,424.3,8930,0.086731086
9/17/2014,466.8,469.4,458.3,461.1,7510,0.012361744
9/16/2014,477.7,478.8,464,466.8,6520,0.023350471
9/15/2014,477.7,479.3,473.7,477.7,5630,0
9/14/2014,478.2,480.3,472,477.7,4210,0.001046682
9/13/2014,477.7,480.6,474.6,478.2,5280,-0.001045588
9/12/2014,478.5,479.7,471.1,477.7,5150,0.001674691
9/11/2014,479.7,488.9,474.6,478.5,6290,0.002507837
9/10/2014,474.9,491,471.6,479.7,8290,-0.010006254
9/9/2014,475.7,478.6,467.5,474.9,7290,0.001684565
9/8/2014,485.8,487,469.5,475.7,8140,0.021231869
9/7/2014,484.5,490.7,478.5,485.8,3560,-0.002675998
9/6/2014,483.6,491.4,480.8,484.5,3790,-0.001857585
9/5/2014,491,495,483.1,483.6,6040,0.015301902
9/4/2014,480,498.5,476.3,491,8810,-0.022403259
9/3/2014,478.9,487.3,476.8,480,6140,-0.002291667
9/2/2014,477.2,487,470.5,478.9,6750,-0.003549802
9/1/2014,481.8,487.5,471.8,477.2,6790,0.009639564
8/31/2014,506,508.3,478.3,481.8,6100,0.050228311
8/30/2014,512.6,512.9,503.1,506,2630,0.013043478
8/29/2014,510.8,515.2,506.7,512.6,3640,-0.00351151
8/28/2014,515.2,521.6,503.3,510.8,4470,0.008613939
8/27/2014,512.6,527.4,512.7,515.2,3790,-0.005046584
8/26/2014,502.9,516,501.8,512.6,3530,-0.018923137
8/25/2014,509.7,511.3,499.7,502.9,2740,0.013521575
8/24/2014,497.7,514.8,496.8,509.7,2530,-0.023543261
8/23/2014,516.1,516.8,494,497.7,3130,0.036970062
8/22/2014,517.9,524.4,500.6,516.1,6030,0.003487696
8/21/2014,516.8,537.2,511.4,517.9,5650,-0.002123962
8/20/2014,485.1,521.8,468.5,516.8,5890,-0.061339009
8/19/2014,462.2,487,455.8,485.1,5120,-0.047206761
8/18/2014,485.5,493.3,450,462.2,6380,0.050411077
8/17/2014,522,524.7,478.2,485.5,3140,0.075180227
8/16/2014,496.5,524.3,483.2,522,3870,-0.048850575
8/15/2014,504.8,515.2,483.2,496.5,4770,0.016717019
8/14/2014,542.1,544.9,495.9,504.8,10880,0.07389065
8/13/2014,567.7,573.5,523.2,542.1,4820,0.047223759
8/12/2014,575.9,578.3,562,567.7,3330,0.014444249
8/11/2014,592.1,593.6,571.7,575.9,2570,0.028129884
8/10/2014,589.5,596.6,588.1,592.1,1340,-0.00439115
8/9/2014,595.8,595.6,587.4,589.5,1420,0.010687023
8/8/2014,592.8,608.2,592.1,595.8,3110,-0.005035247
8/7/2014,589.8,595.1,587.9,592.8,2500,-0.005060729
8/6/2014,588.8,593.8,587.2,589.8,3010,-0.00169549
8/5/2014,592.8,594.3,585.4,588.8,4090,0.006793478
8/4/2014,588.9,595.1,586.5,592.8,3420,-0.006578947
8/3/2014,591.7,592.1,580.6,588.9,1260,0.004754627
8/2/2014,598.8,598.9,587.4,591.7,2120,0.011999324
8/1/2014,589.5,604,586.4,598.8,8930,-0.015531062
7/31/2014,564.6,593.7,564,589.5,3520,-0.042239186
7/30/2014,585.8,586.1,564.2,564.6,4100,0.037548707
7/29/2014,587.9,591.3,579.5,585.8,6720,0.003584841
7/28/2014,595,597.5,578.1,587.9,2330,0.012076884
7/27/2014,596,601.5,593.7,595,3530,0.001680672
7/26/2014,600.5,603,593.3,596,3480,0.007550336
7/25/2014,601.9,609.1,597.4,600.5,5920,0.002331391
7/24/2014,621.7,622,599.4,601.9,4740,0.03289583
7/23/2014,622.5,625,621,621.7,2170,0.001286794
7/22/2014,625.1,628.8,620,622.5,3280,0.004176707
7/21/2014,621,625.9,615,625.1,2530,-0.006558951
7/20/2014,627,627.9,620,621,2300,0.009661836
7/19/2014,627.5,634.1,625.1,627,3960,0.000797448
7/18/2014,626.6,630.2,617.9,627.5,3350,-0.001434263
7/17/2014,614.8,632.5,610,626.6,2920,-0.018831791
7/16/2014,619.6,622.4,614.2,614.8,3000,0.007807417
7/15/2014,618.3,624.4,617.3,619.6,3690,-0.002098128
7/14/2014,628,629,616.1,618.3,2550,0.015688177
7/13/2014,635.9,638.6,627.5,628,1700,0.012579618
7/12/2014,632.9,638.6,625.9,635.9,3430,-0.004717723
7/11/2014,618.4,633.6,616.1,632.9,3120,-0.022910412
7/10/2014,623,625,611.7,618.4,3610,0.007438551
7/9/2014,615.3,623.8,610.5,623,3070,-0.012359551
7/8/2014,613.6,619.7,609.3,615.3,3210,-0.00276288
7/7/2014,626.7,627.9,607.3,613.6,2530,0.021349413
7/6/2014,623,629.4,622.7,626.7,2700,-0.005903941
7/5/2014,624,627.8,619.7,623,3250,0.001605136
7/4/2014,638,642.2,623,624,3600,0.022435897
7/3/2014,645.7,646.4,633.6,638,4010,0.012068966
7/2/2014,643.2,652.1,604.6,645.7,4780,-0.003871767
7/1/2014,635.1,652.5,634.1,643.2,4110,-0.012593284
6/30/2014,601.1,637.3,596.5,635.1,3830,-0.053534876
6/29/2014,597.6,604.3,593.2,601.1,2890,-0.005822658
6/28/2014,602.2,608.8,594,597.6,2940,0.007697456
6/27/2014,582.7,603.9,580.1,602.2,3390,-0.032381269
6/26/2014,568.5,582.7,565.8,582.7,4150,-0.024369315
6/25/2014,588.8,589.6,566.9,568.5,3090,0.035708004
6/24/2014,591.2,595.7,585.4,588.8,3080,0.004076087
6/23/2014,603.6,604.7,582.9,591.2,2650,0.02097429
6/22/2014,597,610.1,592,603.6,2040,-0.010934394
6/21/2014,590.8,599.2,584.8,597,2280,-0.01038526
6/20/2014,600.2,602,587.1,590.8,2150,0.01591063
6/19/2014,606.2,612.6,598.7,600.2,5600,0.009996668
6/18/2014,605.1,614.4,603.6,606.2,3310,-0.001814583
6/17/2014,599.1,608.4,594.9,605.1,3000,-0.009915716
6/16/2014,582.3,606.1,580.5,599.1,3990,-0.028042063
6/15/2014,583.4,587.8,560.8,582.3,3940,0.001889061
6/14/2014,610.3,613.8,563.7,583.4,5000,0.046109016
6/13/2014,597.1,619.1,594.9,610.3,7550,-0.021628707
6/12/2014,643,643.8,591.1,597.1,4590,0.076871546
6/11/2014,655.6,663,642.3,643,3800,0.019595645
6/10/2014,644.3,661.4,641.7,655.6,3560,-0.01723612
6/9/2014,651,652.1,639.1,644.3,3260,0.010398883
6/8/2014,651.7,658.9,648.7,651,3310,0.001075269
6/7/2014,650.4,659.8,641,651.7,1970,-0.001994783
6/6/2014,660.2,663.8,647.1,650.4,6040,0.015067651
6/5/2014,638.9,665.4,635.6,660.2,2760,-0.032262951
6/4/2014,669.4,669.8,602.1,638.9,5600,0.0477383
6/3/2014,655.5,676.5,631.4,669.4,4360,-0.020764864
6/2/2014,649.8,662.6,625.5,655.5,4130,-0.008695652
6/1/2014,627.9,675,622,649.8,3550,-0.033702678
5/31/2014,612.3,629,604.7,627.9,4410,-0.02484472
5/30/2014,564.4,613.3,564,612.3,6210,-0.078229626
5/29/2014,570.8,573.8,557.7,564.4,3730,0.011339476
5/28/2014,570.1,581.8,562.6,570.8,3570,-0.001226349
5/27/2014,582,586.2,555.3,570.1,3350,0.020873531
5/26/2014,570.4,586.4,564.7,582,2960,-0.019931271
5/25/2014,520.5,575.2,520.5,570.4,1870,-0.087482468
5/24/2014,518.1,526.7,510.4,520.5,2860,-0.004610951
5/23/2014,515.4,540.9,515.2,518.1,2760,-0.005211349
5/22/2014,488.8,519.3,485.5,515.4,3120,-0.0516104
5/21/2014,484.6,495.2,481.7,488.8,1400,-0.008592471
5/20/2014,443.9,486.2,437.3,484.6,1900,-0.083986793
5/19/2014,450.1,451.7,441.2,443.9,1350,0.01396711
5/18/2014,452.8,454,449,450.1,1450,0.005998667
5/17/2014,453.6,455.9,452.2,452.8,1710,0.001766784
5/16/2014,448.1,455.1,441.9,453.6,1760,-0.01212522
5/15/2014,442.6,450,441.5,448.1,2170,-0.012274046
5/14/2014,433.9,444.3,433.9,442.6,2200,-0.019656575
5/13/2014,438.2,442.3,432.7,433.9,2650,0.009910118
5/12/2014,433.2,441.1,430.2,438.2,1390,-0.011410315
5/11/2014,451.9,455.4,429,433.2,1890,0.043167128
5/10/2014,445.5,459.5,441.4,451.9,450,-0.014162425
5/9/2014,441.1,455.8,438.5,445.5,2270,-0.009876543
5/8/2014,446.5,455.5,439.5,441.1,2540,0.012242122
5/7/2014,432.2,458.8,423.5,446.5,5030,-0.032026876
5/6/2014,430.9,435,420.2,432.2,4190,-0.003007867
5/5/2014,436,443.9,426.4,430.9,3040,0.011835693
5/4/2014,438.6,446.6,428.8,436,3370,0.005963303
5/3/2014,453.7,454.2,429.1,438.6,2580,0.034427725
5/2/2014,460.1,463.4,442,453.7,3380,0.014106238
5/1/2014,445.6,464.5,444.5,460.1,4200,-0.031514888
4/30/2014,446.1,452.6,430.9,445.6,4080,0.001122083
4/29/2014,441.9,453.8,430.7,446.1,3720,-0.009414929
4/28/2014,443.2,451.1,420.8,441.9,4540,0.002941842
4/27/2014,457.9,461.4,437.4,443.2,6960,0.03316787
4/26/2014,464.5,468.7,448.6,457.9,6890,0.014413627
4/25/2014,500.3,502.5,438.3,464.5,6450,0.077072121
4/24/2014,487.3,507.3,477.2,500.3,4230,-0.025984409
4/23/2014,487.9,510,482.3,487.3,4740,0.001231274
4/22/2014,495.2,520.5,483.4,487.9,5680,0.014962082
4/21/2014,498.5,524.7,490.7,495.2,7350,0.006663974
4/20/2014,506,522.2,488.7,498.5,7690,0.015045135
4/19/2014,485.5,516.9,473.2,506,8380,-0.040513834
4/18/2014,502,512.2,472,485.5,8360,0.033985582
4/17/2014,537,537,486.9,502,8000,0.069721116
4/16/2014,526.4,549,496.1,537,8060,-0.019739292
4/15/2014,478.4,526.6,466.4,526.4,8000,-0.09118541
4/14/2014,427.6,497.8,420.1,478.4,7620,-0.106187291
4/13/2014,437.6,454.1,409.9,427.6,4970,0.023386342
4/12/2014,435.1,469.8,428,437.6,5190,-0.00571298
4/11/2014,384.6,450.4,355.7,435.1,5160,-0.116065272
4/10/2014,457.3,463.5,384.6,384.6,3650,0.189027561
4/9/2014,466.6,479.7,451.1,457.3,3880,0.020336759
4/8/2014,462.4,480.7,457.6,466.6,3910,-0.009001286
4/7/2014,455.7,485.1,448,462.4,3950,-0.014489619
4/6/2014,456.6,472.4,446.3,455.7,3590,0.001974984
4/5/2014,444.4,461.2,439.4,456.6,1160,-0.026719229
4/4/2014,436.3,456.5,415.5,444.4,2570,-0.018226823
4/3/2014,424.4,448.7,386.7,436.3,4020,-0.027274811
4/2/2014,463.5,480.3,409.3,424.4,4380,0.092130066
4/1/2014,444.7,487.4,438,463.5,3970,-0.040560949
3/31/2014,446.9,473.4,422.5,444.7,4150,0.004947155
3/30/2014,477.1,479,424,446.9,3860,0.067576639
3/29/2014,482.6,494.3,473.8,477.1,4290,0.011527982
3/28/2014,460.5,515,453.8,482.6,4110,-0.045793618
3/27/2014,562.5,567.8,460.5,460.5,3780,0.221498371
3/26/2014,562.9,575.4,546.3,562.5,3710,0.000711111
3/25/2014,567.6,569.7,550.4,562.9,3870,0.008349618
3/24/2014,551.2,572.5,531.3,567.6,3670,-0.028893587
3/23/2014,564.3,564.3,538.6,551.2,4130,0.023766328
3/22/2014,549.6,570,537.2,564.3,3770,-0.026049973
3/21/2014,566,587.4,540.2,549.6,3820,0.029839884
3/20/2014,595,598.4,560.3,566,4240,0.051236749
3/19/2014,598.9,607.1,590.1,595,3580,0.006554622
3/18/2014,606.4,611.7,585.7,598.9,3650,0.012522959
3/17/2014,619.1,622.5,602.7,606.4,3580,0.020943272
3/16/2014,624,627.3,613.2,619.1,3300,0.007914715
3/15/2014,614,628.8,609.2,624,3460,-0.016025641
3/14/2014,625,631.2,610.6,614,4000,0.017915309
3/13/2014,619.4,636.1,616.1,625,3410,-0.00896
3/12/2014,608.7,640.8,608.2,619.4,3200,-0.017274782
3/11/2014,613,619.7,599.9,608.7,2430,0.007064235
3/10/2014,627,633.7,594.7,613,2630,0.022838499
3/9/2014,609.2,637.6,598.5,627,1950,-0.028389155
3/8/2014,616.7,625.7,588.6,609.2,2170,0.012311228
3/7/2014,648.3,655.2,600.3,616.7,2340,0.051240473
3/6/2014,658.3,661.8,636.2,648.3,2070,0.015424958
3/5/2014,661.8,666,636.8,658.3,1260,0.005316725
3/4/2014,662.2,686.2,645.2,661.8,1370,0.000604412
3/3/2014,544.6,695.4,545.4,662.2,1260,-0.177589852
3/2/2014,557.4,562.9,541.5,544.6,830,0.023503489
3/1/2014,573.9,564.1,262.8,557.4,400,0.029601722
2/28/2014,596.5,599,570,573.9,510,0.039379683
2/27/2014,593.1,629.9,580.5,596.5,500,-0.005699916
2/26/2014,135.8,650,522.8,593.1,600,-0.771033553
2/25/2014,174,174.6,102.3,135.8,30430,0.281296024
2/24/2014,310.2,316.9,131.9,174,95120,0.782758621
2/23/2014,255.6,349.1,220.3,310.2,38550,-0.176015474
2/22/2014,111.6,290.6,96.7,255.6,72170,-0.563380282
2/21/2014,111.9,160.1,91.7,111.6,82590,0.002688172
2/20/2014,261.5,271.6,109.2,111.9,102180,1.336907954
2/19/2014,294,308.6,257.2,261.5,31500,0.124282983
2/18/2014,272.3,370.1,248.3,294,48880,-0.073809524
2/17/2014,299.8,411.2,263.4,272.3,51440,0.100991553
2/16/2014,371.1,540,220.4,299.8,86180,0.237825217
2/15/2014,427.7,447.9,310.1,371.1,50620,0.152519537
2/14/2014,451.4,500,302.2,427.7,65820,0.055412672
2/13/2014,531.1,549.2,451.3,451.4,28940,0.176561808
2/12/2014,579,585.1,511.9,531.1,21300,0.090190171
2/11/2014,582.6,609.7,550.2,579,16730,0.006217617
2/10/2014,659.6,700,500,582.6,40130,0.132166152
2/9/2014,648.8,694.1,622.5,659.6,19890,-0.01637356
2/8/2014,695.7,719.3,632.1,648.8,22880,0.0722873
2/7/2014,828.9,833.1,651.7,695.7,49910,0.191461837
2/6/2014,904.5,908.8,800.9,828.9,18600,0.091205212
2/5/2014,926.6,939.8,890,904.5,7560,0.024433389
2/4/2014,931.7,949.1,900.8,926.6,4610,0.005503993
2/3/2014,953.3,959.6,931.7,931.7,2790,0.023183428
2/2/2014,940.4,959.4,934.4,953.3,1580,-0.013531942
2/1/2014,938.8,969.2,927.8,940.4,4370,-0.001701404
1/31/2014,941.4,954.7,924.6,938.8,4310,0.002769493
1/30/2014,925.7,953.2,909.5,941.4,5430,-0.016677289
1/29/2014,932.7,950.6,918.9,925.7,5680,0.007561845
1/28/2014,943.5,972.6,911.7,932.7,10410,0.011579286
1/27/2014,1007,1021.5,937.2,943.5,8330,0.067302597
1/26/2014,961,1038.1,950.7,1007,13070,-0.045680238
1/25/2014,916.5,978.4,915.9,961,8180,-0.046305931
1/24/2014,944.2,949.5,902.9,916.5,6200,0.030223677
1/23/2014,951,958.1,936.3,944.2,1970,0.007201864
1/22/2014,962.2,973.9,935,951,4780,0.011777077
1/21/2014,956,974.3,943.2,962.2,6590,-0.006443567
1/20/2014,954.8,980.5,926,956,10410,-0.00125523
1/19/2014,905.7,958.1,901.9,954.8,7570,-0.051424382
1/18/2014,894.2,924.7,884.7,905.7,6040,-0.012697361
1/17/2014,913.5,929.8,867.2,894.2,10310,0.021583538
1/16/2014,941.2,955.5,910.5,913.5,5100,0.030322934
1/15/2014,919.3,973.1,915.1,941.2,6830,-0.023268168
1/14/2014,922.9,942.5,904.2,919.3,4310,0.003916023
1/13/2014,939.8,949.2,879.9,922.9,10130,0.018311843
1/12/2014,1005.3,1022.7,922.1,939.8,9930,0.06969568
1/11/2014,957.8,1010.8,935,1005.3,11180,-0.047249577
1/10/2014,937,964.8,905.9,957.8,6350,-0.021716433
1/9/2014,938.8,964.6,866.5,937,14420,0.001921025
1/8/2014,879.9,966.9,858.9,938.8,14100,-0.062739668
1/7/2014,1012.7,1044,879.8,879.9,22670,0.150926242
1/6/2014,1014.7,1093.4,964.7,1012.7,23080,0.001974919
1/5/2014,924.7,1029.9,911.4,1014.7,21370,-0.088696166
1/4/2014,884.3,932.2,848.3,924.7,14240,-0.043689845
1/3/2014,856.9,888.2,839.4,884.3,9710,-0.03098496
1/2/2014,815.9,886.2,810.5,856.9,12810,-0.04784689
1/1/2014,805.9,829.9,771,815.9,10760,-0.012256404
12/31/2013,804.8,813.9,777,805.9,9170,-0.001364934
12/30/2013,785,818.8,781,804.8,10480,-0.024602386
12/29/2013,762,804,735,785,7040,-0.029299363
12/28/2013,803,806,715.6,762,13340,0.053805774
12/27/2013,802,836.8,767.9,803,13890,-0.00124533
12/26/2013,707.3,829.6,707.2,802,23530,-0.1180798
12/25/2013,702.8,710,673.9,707.3,5340,-0.006362223
12/24/2013,713.2,729.9,666,702.8,10950,0.014797951
12/23/2013,639.5,724.9,631,713.2,15070,-0.103337072
12/22/2013,640.5,699.9,615,639.5,11630,0.001563722
12/21/2013,650,690,610,640.5,14730,0.014832162
12/20/2013,732,774.4,621.3,650,34770,0.126153846
12/19/2013,541,746,522.4,732,45760,-0.260928962
12/18/2013,715,717,454.9,541,110500,0.321626617
12/17/2013,759.9,780,678.9,715,31710,0.062797203
12/16/2013,919.9,924.9,714,759.9,41330,0.21055402
12/15/2013,908.9,927.9,838,919.9,15170,-0.011957822
12/14/2013,936.8,947.9,875.1,908.9,11590,0.030696446
12/13/2013,900,989.9,882.1,936.8,17370,-0.039282664
12/12/2013,919.9,941,839.5,900,9910,0.022111111
12/11/2013,1033.7,1056.8,856.1,919.9,24360,0.123709099
12/10/2013,919,1067.7,912,1033.7,22100,-1
